,Data,Open,High,Low,Close,Volume,Ajustado,Retornos,Retornos Ajustados
3919,2016-11-01,64922,65291,63019,63326,4505600,63326,-1596,-1596
3920,2016-11-03,63325,63524,61750,61750,4124000,61750,-1575,-1575
3921,2016-11-04,61749,62699,61491,61598,3972500,61598,-151,-151
3922,2016-11-07,61601,64193,61601,64052,3325900,64052,2451,2451
3923,2016-11-08,64052,64767,63381,64158,3265100,64158,106,106
3924,2016-11-09,64157,64358,61794,63258,5630100,63258,-899,-899
3925,2016-11-10,63261,63903,60553,61201,7623700,61201,-2060,-2060
3926,2016-11-11,61199,61626,58921,59184,7572800,59184,-2015,-2015
3927,2016-11-14,59183,59961,58322,59657,5408500,59657,474,474
3928,2016-11-16,59658,60915,59364,60759,4582900,60759,1101,1101
3929,2016-11-17,60763,61493,59746,59770,3531300,59770,-993,-993
3930,2016-11-18,59770,60193,59327,59962,3462400,59962,192,192
3931,2016-11-21,59963,61070,59963,61070,3520100,61070,1107,1107
3932,2016-11-22,61072,62550,61072,61954,3987100,61954,882,882
3933,2016-11-23,61956,62046,61234,61986,3489700,61986,30,30
3934,2016-11-24,61999,62105,61392,61396,1647100,61396,-603,-603
3935,2016-11-25,61394,61559,60573,61559,2653700,61559,165,165
3936,2016-11-28,61559,62934,61240,62855,2752000,62855,1296,1296
3937,2016-11-29,62859,62859,60980,60987,3423900,60987,-1872,-1872
3938,2016-11-30,60994,62590,60994,61906,4587300,61906,912,912
3939,2016-12-01,61906,61911,59058,59507,5352800,59507,-2399,-2399
3940,2016-12-02,59499,60379,58092,60316,4344200,60316,817,817
3941,2016-12-05,60322,60720,59635,59832,2861200,59832,-490,-490
3942,2016-12-06,59828,61235,59396,61088,3606500,61088,1260,1260
3943,2016-12-07,61111,61918,61062,61414,3841700,61414,303,303
3944,2016-12-08,61430,61936,60499,60677,2936600,60677,-753,-753
3945,2016-12-09,60688,61129,60316,60501,3339800,60501,-187,-187
3946,2016-12-12,60517,60517,59035,59179,3244400,59179,-1338,-1338
3947,2016-12-13,59178,59946,58758,59281,3589100,59281,103,103
3948,2016-12-14,59280,59338,58212,58212,3857000,58212,-1068,-1068
3949,2016-12-15,58214,58635,57575,58396,3569400,58396,182,182
3950,2016-12-16,58398,59312,58365,58389,3683900,58389,-9,-9
3951,2016-12-19,58390,58600,57109,57111,3396500,57111,-1279,-1279
3952,2016-12-20,57116,57918,57038,57583,2673400,57583,467,467
3953,2016-12-21,57583,58049,57221,57647,2461900,57647,64,64
3954,2016-12-22,57646,57646,56829,57255,2809800,57255,-391,-391
3955,2016-12-23,57255,58143,57255,57937,2155400,57937,682,682
3956,2016-12-26,57941,58781,57941,58620,680200,58620,679,679
3957,2016-12-27,58627,59068,58402,58697,1624700,58697,70,70
3958,2016-12-28,58688,59911,58688,59782,1960500,59782,1094,1094
3959,2016-12-29,59782,60248,59278,60227,2119500,60227,445,445
3960,2017-01-02,60227,60227,59371,59589,808700,59589,-638,-638
3961,2017-01-03,59631,61815,59631,61814,3328300,61814,2183,2183
3962,2017-01-04,61811,61940,61302,61589,2840800,61589,-222,-222
3963,2017-01-05,61594,62409,61594,62071,3313000,62071,477,477
3964,2017-01-06,62072,62072,61396,61665,2374800,61665,-407,-407
3965,2017-01-09,61680,62112,61307,61700,2480800,61700,20,20
3966,2017-01-10,61710,62446,61710,62132,2623400,62132,422,422
3967,2017-01-11,62134,62674,61665,62446,3139800,62446,312,312
3968,2017-01-12,62448,64342,62448,63954,4535000,63954,1506,1506
3969,2017-01-13,63940,64092,63366,63652,2735500,63652,-288,-288
3970,2017-01-16,63652,64014,63556,63831,1763700,63831,179,179
3971,2017-01-17,63827,64658,63456,64354,2933800,64354,527,527
3972,2017-01-18,64360,64680,64063,64150,3008900,64150,-210,-210
3973,2017-01-19,64145,64456,63574,63951,2867100,63951,-194,-194
3974,2017-01-20,63951,64694,63951,64521,3416700,64521,570,570
3975,2017-01-23,64519,65816,64500,65749,2957000,65749,1230,1230
3976,2017-01-24,65752,66173,65615,65840,3850500,65840,88,88
3977,2017-01-26,65842,66594,65842,66191,3494100,66191,349,349
3978,2017-01-27,66195,66242,65876,66034,2583400,66034,-161,-161
3979,2017-01-30,66025,66025,64165,64302,2264300,64302,-1723,-1723
3980,2017-01-31,64310,64901,64284,64671,2737700,64671,361,361
3981,2017-02-01,64687,65594,64687,64836,3214300,64836,149,149
3982,2017-02-02,64835,65132,64163,64578,2959200,64578,-257,-257
3983,2017-02-03,64579,65387,64264,64954,3482700,64954,375,375
3984,2017-02-06,64957,65327,63933,63993,2551400,63993,-964,-964
3985,2017-02-07,64022,64815,63938,64199,2776200,64199,177,177
3986,2017-02-08,64200,64835,63740,64835,3138600,64835,635,635
3987,2017-02-09,64850,65302,64587,64965,2641700,64965,115,115
3988,2017-02-10,64965,66292,64935,66125,3439000,66125,1160,1160
3989,2017-02-13,66125,67094,66125,66968,3108800,66968,843,843
3990,2017-02-14,66971,67110,66251,66713,3370900,66713,-258,-258
3991,2017-02-15,66712,68016,66712,67976,4119600,67976,1264,1264
3992,2017-02-16,67979,68456,67661,67814,3550800,67814,-165,-165
3993,2017-02-17,67814,67819,67158,67748,2787300,67748,-66,-66
3994,2017-02-20,67756,68674,67756,68533,2171300,68533,777,777
3995,2017-02-21,68536,69112,68536,69052,3051100,69052,516,516
3996,2017-02-22,69052,69052,68282,68590,3374600,68590,-462,-462
3997,2017-02-23,68590,69488,67279,67461,3977800,67461,-1129,-1129
3998,2017-02-24,67458,67458,66452,66662,3059900,66662,-796,-796
3999,2017-03-01,66661,67398,66661,66989,2378500,66989,328,328
4000,2017-03-02,67000,67035,65594,65855,3095300,65855,-1145,-1145
4001,2017-03-03,65860,66801,65860,66786,2654400,66786,926,926
4002,2017-03-06,66786,66892,66119,66341,3337500,66341,-445,-445
4003,2017-03-07,66343,66641,65668,65742,2886200,65742,-601,-601
4004,2017-03-08,65748,65810,64496,64718,3727200,64718,-1030,-1030
4005,2017-03-09,64718,65068,64203,64585,3513300,64585,-133,-133
4006,2017-03-10,64586,65725,64472,64675,3432900,64675,89,89
4007,2017-03-13,64674,65651,64674,65534,2162800,65534,860,860
4008,2017-03-14,65511,65549,64699,64699,2824800,64699,-812,-812
4009,2017-03-15,64702,66318,64537,66235,3742100,66235,1533,1533
4010,2017-03-16,66232,66554,65531,65783,2860400,65783,-449,-449
4011,2017-03-17,65783,66205,64152,64210,5213000,64210,-1573,-1573
4012,2017-03-20,64232,65136,63672,64884,3613900,64884,652,652
4013,2017-03-21,64884,64965,62795,62980,3700200,62980,-1904,-1904
4014,2017-03-22,62980,63747,62496,63521,4063300,63521,541,541
4015,2017-03-23,63521,63942,62840,63531,3447400,63531,10,10
4016,2017-03-24,63554,63997,63469,63854,2571200,63854,300,300
4017,2017-03-27,63829,64356,63030,64308,2672800,64308,479,479
4018,2017-03-28,64308,64847,64042,64640,3359100,64640,332,332
4019,2017-03-29,64636,65551,64476,65528,3488200,65528,892,892
4020,2017-03-30,65541,65775,65070,65266,2335700,65266,-275,-275
4021,2017-03-31,65266,65597,64859,64984,2614200,64984,-282,-282
4022,2017-04-03,64989,65384,64774,65211,2858500,65211,222,222
4023,2017-04-04,65212,65775,64990,65769,2085300,65769,557,557
4024,2017-04-05,65770,66211,64493,64775,2982200,64775,-995,-995
4025,2017-04-06,64775,64921,63762,64223,2875000,64223,-552,-552
4026,2017-04-07,64202,65197,64016,64593,2853100,64593,391,391
4027,2017-04-10,64593,64928,64115,64650,2984000,64650,57,57
4028,2017-04-11,64650,64872,63351,64360,3178400,64360,-290,-290
4029,2017-04-12,64362,64456,63814,63892,4253500,63892,-470,-470
4030,2017-04-13,63891,63992,62826,62826,3212900,62826,-1065,-1065
4031,2017-04-17,62828,64424,62828,64335,0,64335,1507,1507
4032,2017-04-18,64336,64591,63717,64159,3144800,64159,-177,-177
4033,2017-04-19,64165,64572,63219,63407,3069500,63407,-758,-758
4034,2017-04-20,63406,64163,63388,63761,2899700,63761,355,355
4035,2017-04-24,63761,64754,63761,64389,3194100,64389,628,628
4036,2017-04-25,64384,65148,63875,65148,3037200,65148,764,764
4037,2017-04-26,65144,65436,64679,64862,3221600,64862,-282,-282
4038,2017-04-27,64872,65327,64292,64677,3112100,64677,-195,-195
4039,2017-04-28,64679,65403,64592,65403,2973700,65403,724,724
4040,2017-05-02,65404,66877,65404,66722,3497000,66722,1318,1318
4041,2017-05-03,66720,66758,65898,66094,3446400,66094,-626,-626
4042,2017-05-04,66069,66099,64721,64863,3779900,64863,-1206,-1206
4043,2017-05-05,64869,65768,64863,65710,2760000,65710,841,841
4044,2017-05-08,65705,66015,65295,65526,2273300,65526,-179,-179
4045,2017-05-09,65533,66536,65533,66278,2679100,66278,745,745
4046,2017-05-10,66284,67528,66284,67350,3174100,67350,1066,1066
4047,2017-05-11,67355,67709,67191,67538,2872600,67538,183,183
4048,2017-05-12,67536,68429,67536,68222,3822600,68222,686,686
4049,2017-05-15,68227,68593,68081,68474,3290300,68474,247,247
4050,2017-05-16,68473,68792,68124,68684,3672400,68684,211,211
4051,2017-05-17,68674,68674,67163,67540,3317200,67540,-1134,-1134
4052,2017-05-18,67536,67536,60315,61597,11046700,61597,-5939,-5939
4053,2017-05-19,61597,63488,61597,62639,6120800,62639,1042,1042
4054,2017-05-22,62638,62638,60925,61673,5815800,61673,-965,-965
4055,2017-05-23,61670,62775,61670,62662,4753500,62662,992,992
4056,2017-05-24,62673,64016,62673,63257,4181200,63257,584,584
4057,2017-05-25,63256,63991,62762,63227,4001000,63227,-29,-29
4058,2017-05-26,63228,64170,63228,64085,3849400,64085,857,857
4059,2017-05-29,64055,64055,63531,63761,1646300,63761,-294,-294
4060,2017-05-30,63765,64107,63720,63962,2235300,63962,197,197
4061,2017-05-31,63961,63984,62673,62711,4535100,62711,-1250,-1250
4062,2017-06-01,62711,63293,62165,62289,3370200,62289,-422,-422
4063,2017-06-02,62289,62773,62161,62511,2874500,62511,222,222
4064,2017-06-05,62503,62800,62010,62450,2421700,62450,-53,-53
4065,2017-06-06,62450,63302,62426,62955,2993300,62955,505,505
4066,2017-06-07,62955,63637,62912,63171,2892300,63171,216,216
4067,2017-06-08,63171,63171,62376,62756,2702400,62756,-415,-415
4068,2017-06-09,62755,63066,62095,62211,3099900,62211,-544,-544
4069,2017-06-12,62219,62286,61279,61700,3026600,61700,-519,-519
4070,2017-06-13,61708,62012,61510,61829,2469100,61829,121,121
4071,2017-06-14,61831,62475,61508,61923,4328500,61923,92,92
4072,2017-06-16,61911,61921,61269,61626,5088000,61626,-285,-285
4073,2017-06-19,61620,62272,61620,62014,2752600,62014,394,394
4074,2017-06-20,62011,62011,60766,60766,3956200,60766,-1245,-1245
4075,2017-06-21,60783,61188,60544,60762,3274700,60762,-21,-21
4076,2017-06-22,60762,61354,60758,61272,3066900,61272,510,510
4077,2017-06-23,61272,61400,60992,61087,2836700,61087,-185,-185
4078,2017-06-26,61088,62251,61088,62188,2599200,62188,1100,1100
4079,2017-06-27,62188,62424,61580,61675,3275700,61675,-513,-513
4080,2017-06-28,61684,62057,61433,62018,2719100,62018,334,334
4081,2017-06-29,62010,62499,61689,62239,2915500,62239,229,229
4082,2017-06-30,62238,63038,62238,62900,2688200,62900,662,662
4083,2017-07-03,62901,63338,62901,63280,2086300,63280,379,379
4084,2017-07-04,63268,63346,63076,63232,950700,63232,-36,-36
4085,2017-07-05,63215,63485,62708,63154,3169900,63154,-61,-61
4086,2017-07-06,63156,63188,62354,62470,3038700,62470,-686,-686
4087,2017-07-07,62474,62926,62035,62322,2894200,62322,-152,-152
4088,2017-07-10,62322,63135,62322,63025,2224000,63025,703,703
4089,2017-07-11,63027,63891,62908,63832,2566700,63832,805,805
4090,2017-07-12,63840,64938,63827,64836,4116300,64836,996,996
4091,2017-07-13,64854,65302,64854,65178,3121700,65178,324,324
4092,2017-07-14,65178,65624,65178,65436,2711600,65436,258,258
4093,2017-07-17,65431,65478,65119,65212,2255300,65212,-219,-219
4094,2017-07-18,65208,65338,64943,65338,2213500,65338,130,130
4095,2017-07-19,65337,65604,64874,65180,2622700,65180,-157,-157
4096,2017-07-20,65178,65505,64898,64938,2252900,64938,-240,-240
4097,2017-07-21,64936,65150,64599,64684,2125500,64684,-252,-252
4098,2017-07-24,64695,65104,64678,65100,1908900,65100,405,405
4099,2017-07-25,65101,65749,65101,65668,2737400,65668,567,567
4100,2017-07-26,65668,65873,64992,65011,2942300,65011,-657,-657
4101,2017-07-27,65013,65678,65013,65277,2483900,65277,264,264
4102,2017-07-28,65253,65497,64953,65497,2760700,65497,244,244
4103,2017-07-31,65503,66048,65503,65920,2572700,65920,417,417
4104,2017-08-01,65925,66606,65925,66516,2762600,66516,591,591
4105,2017-08-02,66504,67277,66305,67136,3713700,67136,632,632
4106,2017-08-03,67136,67256,66705,66777,2722400,66777,-359,-359
4107,2017-08-04,66783,67104,66525,66898,2370900,66898,115,115
4108,2017-08-07,66898,68043,66887,67940,2996800,67940,1042,1042
4109,2017-08-08,67936,68500,67671,67899,3134300,67899,-37,-37
4110,2017-08-09,67894,67894,67290,67671,2488000,67671,-223,-223
4111,2017-08-10,67671,67671,66650,66992,2820800,66992,-679,-679
4112,2017-08-11,66992,67623,66678,67359,2890000,67359,367,367
4113,2017-08-14,67364,68642,67226,68285,2827300,68285,921,921
4114,2017-08-15,68296,68846,68293,68355,2753200,68355,59,59
4115,2017-08-16,68356,68950,68304,68594,3753400,68594,238,238
4116,2017-08-17,68596,68596,67866,67977,2661800,67977,-619,-619
4117,2017-08-18,67990,68808,67979,68715,3464800,68715,725,725
4118,2017-08-21,68713,69068,68514,68635,2643300,68635,-78,-78
4119,2017-08-22,68645,70278,68645,70011,3907500,70011,1366,1366
4120,2017-08-23,70011,70587,69947,70478,3348400,70478,467,467
4121,2017-08-24,70482,71238,70482,71133,3113000,71133,651,651
4122,2017-08-25,71138,71506,70801,71074,2411000,71074,-64,-64
4123,2017-08-28,71074,71390,70909,71017,2196400,71017,-57,-57
4124,2017-08-29,71005,71330,70517,71330,2274700,71330,325,325
4125,2017-08-30,71328,71454,70755,70886,2663200,70886,-442,-442
4126,2017-08-31,70887,71234,70516,70835,4245100,70835,-52,-52
4127,2017-09-01,70848,72217,70846,71923,3880900,71923,1075,1075
4128,2017-09-04,71921,72141,71671,72129,1998000,72129,208,208
4129,2017-09-05,72134,73180,71827,72151,4230900,72151,17,17
4130,2017-09-06,72157,73608,72157,73412,4242500,73412,1255,1255
4131,2017-09-08,73413,73646,72925,73079,3114100,73079,-334,-334
4132,2017-09-11,73096,74636,73096,74319,3283100,74319,1223,1223
4133,2017-09-12,74322,75332,74294,74539,3591700,74539,217,217
4134,2017-09-13,74543,75146,74196,74788,3212500,74788,245,245
4135,2017-09-14,74787,74949,74397,74657,3206100,74657,-130,-130
4136,2017-09-15,74656,75820,74648,75757,4825000,75757,1101,1101
4137,2017-09-18,75758,76404,75621,75990,3437400,75990,232,232
4138,2017-09-19,75990,76071,75300,75974,3026100,75974,-16,-16
4139,2017-09-20,75974,76420,75074,76004,3890900,76004,30,30
4140,2017-09-21,76014,76251,75282,75604,3228500,75604,-410,-410
4141,2017-09-22,75618,75734,75029,75390,2801700,75390,-228,-228
4142,2017-09-25,75381,75470,74303,74443,3376500,74443,-938,-938
4143,2017-09-26,74443,74971,74319,74319,3565400,74319,-124,-124
4144,2017-09-27,74358,74744,73125,73797,3788600,73797,-561,-561
4145,2017-09-28,73808,74011,73277,73567,3082900,73567,-241,-241
4146,2017-09-29,73571,74518,73571,74294,3126600,74294,723,723
4147,2017-10-02,74295,74506,73845,74360,2512000,74360,65,65
4148,2017-10-03,74363,76763,74363,76763,3816900,76763,2400,2400
4149,2017-10-04,76763,77004,76422,76591,3119500,76591,-172,-172
4150,2017-10-05,76592,78024,76592,76618,4112900,76618,26,26
4151,2017-10-06,76618,76618,75603,76055,2994300,76055,-563,-563
4152,2017-10-09,76055,76067,75181,75727,2335300,75727,-328,-328
4153,2017-10-10,75745,76996,75745,76897,3489200,76897,1152,1152
4154,2017-10-11,76910,76985,76323,76660,3781500,76660,-250,-250
4155,2017-10-13,76659,77319,76659,76990,3200100,76990,331,331
4156,2017-10-16,76985,77382,76565,76892,3075600,76892,-93,-93
4157,2017-10-17,76892,76892,76046,76201,2771100,76201,-691,-691
4158,2017-10-18,76211,76730,76012,76591,3156800,76591,380,380
4159,2017-10-19,76591,76591,75366,76283,2509800,76283,-308,-308
4160,2017-10-20,76291,76971,76291,76391,2645300,76391,100,100
4161,2017-10-23,76398,76498,75315,75413,2631800,75413,-985,-985
4162,2017-10-24,75426,76420,75426,76350,3047500,76350,924,924
4163,2017-10-25,76350,76883,75404,76671,2953800,76671,321,321
4164,2017-10-26,76671,77061,75813,75896,2901100,75896,-775,-775
4165,2017-10-27,75898,76617,75601,75976,3434400,75976,78,78
4166,2017-10-30,75973,75973,74305,74800,3811600,74800,-1173,-1173
4167,2017-10-31,74798,75142,74145,74308,3545700,74308,-490,-490
4168,2017-11-01,74310,75199,73823,73824,3668100,73824,-486,-486
4169,2017-11-03,73834,74254,73094,73915,4386900,73915,81,81
4170,2017-11-06,73911,74445,73830,74311,3297400,74311,400,400
4171,2017-11-07,74306,74306,72386,72415,4888900,72415,-1891,-1891
4172,2017-11-08,72468,74481,72468,74363,3408800,74363,1895,1895
4173,2017-11-09,74363,74363,72795,72931,3303800,72931,-1432,-1432
4174,2017-11-10,72932,73019,71920,72166,3140100,72166,-766,-766
4175,2017-11-13,72167,72735,71776,72475,2783400,72475,308,308
4176,2017-11-14,72442,72838,70825,70827,4352600,70827,-1615,-1615
4177,2017-11-15,72442,72838,70825,70827,0,70827,-1615,-1615
4178,2017-11-16,70827,72896,70827,72512,3340900,72512,1685,1685
4179,2017-11-17,72512,73632,72390,73437,2749700,73437,925,925
4180,2017-11-21,73439,75073,73439,74595,3539600,74595,1156,1156
4181,2017-11-22,74611,75019,74242,74519,3410600,74519,-92,-92
4182,2017-11-23,74519,74578,73851,74487,1556800,74487,-32,-32
4183,2017-11-24,74503,74542,74093,74157,2510300,74157,-346,-346
4184,2017-11-27,74157,74157,73159,74059,2810800,74059,-98,-98
4185,2017-11-28,74060,74989,74056,74140,3030700,74140,80,80
4186,2017-11-29,74146,74515,72700,72700,3639400,72700,-1446,-1446
4187,2017-11-30,72700,72700,71215,71971,5348800,71971,-729,-729
4188,2017-12-01,71955,72472,71488,72264,3003100,72264,309,309
4189,2017-12-04,72266,73749,72266,73090,3038600,73090,824,824
4190,2017-12-05,73090,74166,72319,72546,2913300,72546,-544,-544
4191,2017-12-06,72535,73418,71906,73268,3099300,73268,733,733
4192,2017-12-07,73268,73268,71356,72487,3260800,72487,-781,-781
4193,2017-12-08,72489,73425,72489,72732,3085600,72732,243,243
4194,2017-12-11,72775,73361,72498,72800,2450200,72800,25,25
4195,2017-12-12,72800,73814,71798,73814,2956100,73814,1014,1014
4196,2017-12-13,73827,74622,72569,72914,4494700,72914,-913,-913
4197,2017-12-14,72913,72913,71969,72429,3491800,72429,-484,-484
4198,2017-12-15,72428,73069,72277,72608,4659500,72608,180,180
4199,2017-12-18,72621,73519,72621,73115,3202900,73115,494,494
4200,2017-12-19,73122,73139,72347,72680,2351600,72680,-442,-442
4201,2017-12-20,72680,73492,72680,73367,2219600,73367,687,687
4202,2017-12-21,73367,75133,73265,75133,3056400,75133,1766,1766
4203,2017-12-22,75128,75227,74623,75187,1906900,75187,59,59
4204,2017-12-26,75187,75758,74924,75688,1579700,75688,501,501
4205,2017-12-27,75708,76293,75708,76073,1792200,76073,365,365
4206,2017-12-28,76077,76437,76077,76402,2083000,76402,325,325
4207,2017-12-29,76077,76437,76077,76402,0,76402,325,325
4208,2018-01-02,76403,77909,76403,77891,2880300,77891,1488,1488
4209,2018-01-03,77889,78414,77602,77995,3142200,77995,106,106
4210,2018-01-04,77998,79135,77998,78647,3486100,78647,649,649
4211,2018-01-05,78644,79071,78218,79071,2747100,79071,427,427
4212,2018-01-08,79070,79395,78631,79379,2550800,79379,309,309
4213,2018-01-09,79379,79415,78699,78864,3458600,78864,-515,-515
4214,2018-01-10,78864,78864,78164,78201,2759900,78201,-663,-663
4215,2018-01-11,78201,79365,78201,79365,3409400,79365,1164,1164
