Data,Open,High,Low,Close,Volume,Ajustado
5/6/2003,12829,12846,12608,12644,0,12644
5/7/2003,12669,12981,12664,12956,0,12956
5/8/2003,12969,13028,12864,12921,0,12921
5/9/2003,12950,13247,12950,13214,0,13214
5/12/2003,13206,13345,13096,13320,0,13320
5/13/2003,13322,13565,13316,13421,0,13421
5/14/2003,13428,13483,13336,13459,0,13459
5/15/2003,13465,13465,13092,13130,0,13130
5/16/2003,13143,13225,12877,13225,0,13225
5/19/2003,13179,13182,12732,12746,0,12746
5/20/2003,12753,12753,12576,12745,0,12745
5/21/2003,12749,13077,12711,13034,0,13034
5/22/2003,13031,13173,12971,13101,0,13101
5/23/2003,13101,13246,13029,13143,0,13143
5/26/2003,13149,13239,12852,12852,0,12852
5/27/2003,12861,13321,12859,13246,0,13246
5/28/2003,13257,13427,13257,13294,0,13294
5/29/2003,13303,13507,13301,13405,0,13405
5/30/2003,13413,13541,13312,13422,0,13422
6/2/2003,13441,13505,13212,13229,0,13229
6/3/2003,13231,13350,13106,13350,0,13350
6/4/2003,13386,13760,13374,13718,0,13718
6/5/2003,13690,13908,13588,13780,0,13780
6/6/2003,13794,14071,13794,13923,0,13923
6/9/2003,13926,13979,13810,13846,0,13846
6/10/2003,13869,14072,13808,13894,0,13894
6/11/2003,13898,13930,13721,13877,0,13877
6/12/2003,13901,14007,13738,13983,0,13983
6/13/2003,13980,14047,13677,13734,0,13734
6/16/2003,13737,13963,13697,13833,0,13833
6/17/2003,13843,13973,13732,13777,0,13777
6/18/2003,13790,13890,13372,13511,0,13511
6/20/2003,13514,13514,13105,13131,0,13131
6/23/2003,13132,13273,12895,12991,0,12991
6/24/2003,12993,13204,12993,13108,0,13108
6/25/2003,13110,13286,13015,13026,0,13026
6/26/2003,13031,13237,13030,13112,0,13112
6/27/2003,13112,13193,12976,13024,0,13024
6/30/2003,13027,13066,12930,12973,0,12973
7/1/2003,12967,13291,12893,13291,0,13291
7/2/2003,13292,13376,13240,13310,0,13310
7/3/2003,13308,13309,13134,13134,0,13134
7/4/2003,13135,13292,13067,13281,0,13281
7/7/2003,13274,13444,13273,13402,0,13402
7/8/2003,13401,13619,13339,13619,0,13619
7/10/2003,13622,13622,13407,13501,0,13501
7/11/2003,13498,13522,13287,13321,0,13321
7/14/2003,13322,13635,13322,13588,0,13588
7/15/2003,13593,13736,13568,13614,0,13614
7/16/2003,13613,13633,13435,13487,0,13487
7/17/2003,13487,13636,13360,13622,0,13622
7/18/2003,13622,13809,13622,13794,0,13794
7/21/2003,13794,13859,13676,13676,0,13676
7/22/2003,13676,13867,13671,13835,0,13835
7/23/2003,13852,13942,13755,13799,0,13799
7/24/2003,13799,13947,13755,13761,0,13761
7/25/2003,13761,13868,13661,13750,0,13750
7/28/2003,13752,13783,13605,13643,0,13643
7/29/2003,13652,13704,13577,13623,0,13623
7/30/2003,13623,13698,13453,13475,0,13475
7/31/2003,13475,13615,13475,13572,0,13572
8/1/2003,13579,13579,13130,13130,0,13130
8/4/2003,13128,13128,12757,12939,0,12939
8/5/2003,12940,13112,12940,13059,0,13059
8/6/2003,13060,13188,12839,12888,0,12888
8/7/2003,12892,13350,12892,13328,0,13328
8/8/2003,13333,13513,13333,13500,0,13500
8/11/2003,13500,13582,13442,13560,0,13560
8/12/2003,13559,13766,13553,13602,0,13602
8/13/2003,13597,13858,13542,13682,0,13682
8/14/2003,13683,13849,13529,13812,0,13812
8/15/2003,13810,13952,13744,13890,0,13890
8/18/2003,13900,14147,13900,14146,0,14146
8/19/2003,14147,14236,14091,14158,0,14158
8/20/2003,14158,14506,14058,14467,0,14467
8/21/2003,14470,14687,14398,14670,0,14670
8/22/2003,14670,14765,14589,14613,0,14613
8/25/2003,14613,14714,14426,14473,0,14473
8/26/2003,14475,14948,14425,14878,0,14878
8/27/2003,14876,15143,14876,15143,0,15143
8/28/2003,15151,15252,14929,15065,0,15065
8/29/2003,15065,15197,14857,15174,0,15174
9/1/2003,15174,15374,15075,15352,0,15352
9/2/2003,15352,15475,15321,15454,0,15454
9/3/2003,15455,15690,15455,15634,0,15634
9/4/2003,15635,15884,15564,15705,0,15705
9/5/2003,15707,15951,15610,15900,0,15900
9/8/2003,15904,16239,15895,16050,0,16050
9/9/2003,16051,16062,15699,15718,0,15718
9/10/2003,15716,15997,15492,15983,0,15983
9/11/2003,15985,16454,15985,16292,0,16292
9/12/2003,16283,16508,16058,16421,0,16421
9/15/2003,16423,16601,16277,16342,0,16342
9/16/2003,16354,16496,16258,16270,0,16270
9/17/2003,16280,16492,16225,16492,0,16492
9/18/2003,16492,16911,16424,16889,0,16889
9/19/2003,16890,17104,16822,16851,0,16851
9/22/2003,16850,16850,16450,16486,0,16486
9/23/2003,16488,16542,16226,16444,0,16444
9/24/2003,16446,16636,16053,16058,0,16058
9/25/2003,16058,16203,15775,15806,0,15806
9/26/2003,15807,16113,15773,15811,0,15811
9/29/2003,15810,16115,15768,16109,0,16109
9/30/2003,16109,16287,16010,16011,0,16011
10/1/2003,16010,16609,16010,16579,0,16579
10/2/2003,16582,17070,16582,16894,0,16894
10/3/2003,16898,17290,16898,17089,0,17089
10/6/2003,17090,17346,17026,17273,0,17273
10/7/2003,17278,17537,17134,17470,0,17470
10/8/2003,17474,17952,17474,17805,0,17805
10/9/2003,17805,18060,17553,17708,0,17708
10/10/2003,17699,17834,17496,17676,0,17676
10/13/2003,17676,18075,17676,18062,0,18062
10/14/2003,18063,18246,18063,18178,0,18178
10/15/2003,18176,18313,17819,17942,0,17942
10/16/2003,17944,18075,17834,17955,0,17955
10/17/2003,17923,17946,17679,17791,0,17791
10/20/2003,17791,18399,17770,18370,0,18370
10/21/2003,18370,18660,18370,18449,0,18449
10/22/2003,18449,18449,18221,18235,0,18235
10/23/2003,18235,18235,17592,17690,0,17690
10/24/2003,17687,17835,17340,17814,0,17814
10/27/2003,17820,17964,17664,17750,0,17750
10/28/2003,17750,18228,17691,18228,0,18228
10/29/2003,18228,18454,17945,17945,0,17945
10/30/2003,17945,18193,17731,18094,0,18094
10/31/2003,18095,18218,17912,17982,0,17982
11/3/2003,17983,18517,17983,18517,0,18517
11/4/2003,18519,18714,18456,18541,0,18541
11/5/2003,18545,18563,18267,18307,0,18307
11/6/2003,18307,18680,18307,18613,0,18613
11/7/2003,18614,18907,18614,18672,0,18672
11/10/2003,18672,18725,18435,18572,0,18572
11/11/2003,18572,18572,18261,18409,0,18409
11/12/2003,18409,18812,18352,18794,0,18794
11/13/2003,18795,19115,18677,18755,0,18755
11/14/2003,18763,19052,18712,18986,0,18986
11/17/2003,18985,18985,18648,18669,0,18669
11/18/2003,18669,19022,18669,18813,0,18813
11/19/2003,18819,18857,18610,18807,0,18807
11/20/2003,18815,19262,18815,19199,0,19199
11/21/2003,19197,19376,19144,19248,0,19248
11/24/2003,19258,19730,19258,19691,0,19691
11/25/2003,19694,19820,19615,19810,0,19810
11/26/2003,19810,20002,19667,19695,0,19695
11/27/2003,19695,19961,19616,19961,0,19961
11/28/2003,19962,20188,19848,20184,0,20184
12/1/2003,20184,20522,20184,20521,0,20521
12/2/2003,20523,20630,20354,20458,0,20458
12/3/2003,20462,20586,20322,20540,0,20540
12/4/2003,20540,20570,20323,20414,0,20414
12/5/2003,20418,20922,20418,20880,0,20880
12/8/2003,20882,20937,20673,20889,0,20889
12/9/2003,20889,21363,20889,21260,0,21260
12/10/2003,21258,21394,20930,20973,0,20973
12/11/2003,20971,21459,20971,21296,0,21296
12/12/2003,21296,21514,20873,20974,0,20974
12/15/2003,20974,21381,20709,20710,0,20710
12/16/2003,20710,20842,20544,20760,0,20760
12/17/2003,20763,21318,20763,21199,0,21199
12/18/2003,21199,21502,21195,21489,0,21489
12/19/2003,21489,21671,21381,21386,0,21386
12/22/2003,21386,21630,21344,21630,0,21630
12/23/2003,21631,21914,21631,21688,0,21688
12/26/2003,21688,21829,21688,21807,0,21807
12/29/2003,21815,22046,21815,22045,0,22045
12/30/2003,22051,22310,22051,22236,0,22236
1/2/2004,22233,22450,22208,22445,0,22445
1/5/2004,22445,23532,22445,23532,0,23532
1/6/2004,23532,23976,23180,23576,0,23576
1/7/2004,23576,23899,23320,23320,0,23320
1/8/2004,23334,23718,23122,23717,0,23717
1/9/2004,23722,24088,23710,23917,0,23917
1/12/2004,23896,24323,23892,24237,0,24237
1/13/2004,24237,24518,23867,23940,0,23940
1/14/2004,23947,24010,22878,23399,0,23399
1/15/2004,23400,23400,22962,22962,0,22962
1/16/2004,22964,23243,22687,23155,0,23155
1/19/2004,23162,23493,23090,23385,0,23385
1/20/2004,23382,23724,23382,23679,0,23679
1/21/2004,23680,23680,23213,23302,0,23302
1/22/2004,23299,23299,22682,22969,0,22969
1/23/2004,22969,23515,22740,23471,0,23471
1/26/2004,23471,24350,23471,24350,0,24350
1/27/2004,24355,24473,23908,24226,0,24226
1/28/2004,24226,24460,23787,23852,0,23852
1/29/2004,23849,23859,22300,22386,0,22386
1/30/2004,22384,22615,21649,21851,0,21851
2/2/2004,21842,21867,21336,21787,0,21787
2/3/2004,21794,22287,21794,22281,0,22281
2/4/2004,22289,22718,21555,21685,0,21685
2/5/2004,21685,21909,21077,21092,0,21092
2/6/2004,21092,21969,20598,21969,0,21969
2/9/2004,21970,22493,21853,21962,0,21962
2/10/2004,21936,22216,21694,22171,0,22171
2/11/2004,22173,23241,22057,23197,0,23197
2/12/2004,23197,23374,22929,23063,0,23063
2/13/2004,23067,23230,22188,22530,0,22530
2/16/2004,22530,22530,21901,22189,0,22189
2/17/2004,22195,22520,22017,22426,0,22426
2/18/2004,22430,22668,21899,22000,0,22000
2/19/2004,21998,21998,20877,20951,0,20951
2/20/2004,20949,21342,20092,21337,0,21337
2/25/2004,21341,21732,21341,21609,0,21609
2/26/2004,21608,21608,21180,21450,0,21450
2/27/2004,21455,21755,21448,21755,0,21755
3/1/2004,21761,22528,21761,22499,0,22499
3/2/2004,22496,22714,21942,22442,0,22442
3/3/2004,22442,22801,22191,22550,0,22550
3/4/2004,22542,22753,22256,22393,0,22393
3/5/2004,22397,22937,22349,22873,0,22873
3/8/2004,22874,23373,22874,22993,0,22993
3/9/2004,22993,23094,22503,22674,0,22674
3/10/2004,22674,22674,21670,21670,0,21670
3/11/2004,21673,21750,20756,20763,0,20763
3/12/2004,20770,21800,20770,21776,0,21776
3/15/2004,21776,21836,21162,21234,0,21234
3/16/2004,21234,21647,21234,21613,0,21613
3/17/2004,21620,22034,21620,21901,0,21901
3/18/2004,21901,22411,21679,22370,0,22370
3/19/2004,22370,22470,22217,22261,0,22261
3/22/2004,22248,22248,21569,21663,0,21663
3/23/2004,21663,21832,21205,21205,0,21205
3/24/2004,21202,21317,20834,20985,0,20985
3/25/2004,20985,21323,20857,21000,0,21000
3/26/2004,21001,21651,21001,21541,0,21541
3/29/2004,21544,21817,21435,21531,0,21531
3/30/2004,21531,22045,21531,22043,0,22043
3/31/2004,22042,22256,21873,22142,0,22142
4/1/2004,22142,22769,22142,22647,0,22647
4/2/2004,22650,23034,22629,22949,0,22949
4/5/2004,22949,23260,22773,23146,0,23146
4/6/2004,23146,23179,22859,23072,0,23072
4/7/2004,23061,23061,22443,22443,0,22443
4/8/2004,22451,22740,22307,22725,0,22725
4/12/2004,22725,22970,22496,22780,0,22780
4/13/2004,22777,22995,22555,22620,0,22620
4/14/2004,22618,22618,22165,22312,0,22312
4/15/2004,22312,22312,21483,21739,0,21739
4/16/2004,21727,21938,21592,21769,0,21769
4/19/2004,21773,21864,21417,21627,0,21627
4/20/2004,21627,21665,21068,21078,0,21078
4/22/2004,21078,21182,20732,21142,0,21142
4/23/2004,21142,21625,21142,21590,0,21590
4/26/2004,21588,21778,21286,21324,0,21324
4/27/2004,21324,21715,21254,21317,0,21317
4/28/2004,21317,21374,20474,20474,0,20474
4/29/2004,20481,20756,19676,19865,0,19865
4/30/2004,19871,20172,19508,19607,0,19607
5/3/2004,19622,19777,19086,19709,0,19709
5/4/2004,19709,20195,19709,19988,0,19988
5/5/2004,20013,20342,19835,20026,0,20026
5/6/2004,20019,20019,19189,19190,0,19190
5/7/2004,19184,19184,18573,18620,0,18620
5/10/2004,18616,18616,17601,17604,0,17604
5/11/2004,17607,18583,17607,18537,0,18537
5/12/2004,18543,18745,17885,18326,0,18326
5/13/2004,18326,18619,17902,18402,0,18402
5/14/2004,18421,18952,18421,18611,0,18611
5/17/2004,18609,18609,17973,18122,0,18122
5/18/2004,18125,18610,18125,18556,0,18556
5/19/2004,18602,19120,18602,18688,0,18688
5/20/2004,18688,18688,18229,18240,0,18240
5/21/2004,18239,18387,18041,18285,0,18285
5/24/2004,18288,18670,18288,18669,0,18669
5/25/2004,18675,18869,18590,18860,0,18860
5/26/2004,18860,19079,18737,19069,0,19069
5/27/2004,19069,19763,19061,19734,0,19734
5/28/2004,19734,19991,19580,19667,0,19667
5/31/2004,19672,19769,19421,19545,0,19545
6/1/2004,19545,19613,19177,19546,0,19546
6/2/2004,19553,19923,19553,19717,0,19717
6/3/2004,19723,19776,19332,19400,0,19400
6/4/2004,19404,19902,19404,19819,0,19819
6/7/2004,19826,20487,19826,20447,0,20447
6/8/2004,20447,20529,20159,20284,0,20284
6/9/2004,20269,20298,19797,19865,0,19865
6/11/2004,19865,19979,19789,19834,0,19834
6/14/2004,19833,19833,19371,19488,0,19488
6/15/2004,19496,20047,19496,20047,0,20047
6/16/2004,20050,20514,20006,20460,0,20460
6/17/2004,20460,20697,20203,20335,0,20335
6/18/2004,20330,20455,20076,20333,0,20333
6/21/2004,20336,20654,20274,20293,0,20293
6/22/2004,20293,20360,20070,20199,0,20199
6/23/2004,20199,20836,20199,20836,0,20836
6/24/2004,20837,21068,20681,20708,0,20708
6/25/2004,20708,20940,20669,20750,0,20750
6/28/2004,20750,20892,20351,20351,0,20351
6/29/2004,20352,20833,20352,20801,0,20801
6/30/2004,20809,21183,20733,21149,0,21149
7/1/2004,21152,21394,21094,21349,0,21349
7/2/2004,21349,21747,21349,21568,0,21568
7/5/2004,21565,21775,21429,21670,0,21670
7/6/2004,21669,21669,21124,21188,0,21188
7/7/2004,21190,21364,21118,21171,0,21171
7/8/2004,21167,21167,20821,20887,0,20887
7/12/2004,20885,21561,20885,21532,0,21532
7/13/2004,21533,21759,21456,21677,0,21677
7/14/2004,21676,22090,21373,21673,0,21673
7/15/2004,21679,22198,21679,22065,0,22065
7/16/2004,22064,22676,22064,22447,0,22447
7/19/2004,22445,22518,22045,22102,0,22102
7/20/2004,22115,22426,22046,22361,0,22361
7/21/2004,22362,22516,21776,21810,0,21810
7/22/2004,21821,21938,21490,21730,0,21730
7/23/2004,21729,22100,21559,21591,0,21591
7/26/2004,21635,21930,21056,21318,0,21318
7/27/2004,21325,21813,21236,21737,0,21737
7/28/2004,21740,22213,21613,22168,0,22168
7/29/2004,22169,22366,22019,22228,0,22228
7/30/2004,22224,22534,22111,22337,0,22337
8/2/2004,22342,22493,21929,22448,0,22448
8/3/2004,22453,22600,22340,22373,0,22373
8/4/2004,22370,22523,22159,22178,0,22178
8/5/2004,22174,22244,21178,21330,0,21330
8/6/2004,21341,21702,21194,21653,0,21653
8/9/2004,21653,21745,21243,21261,0,21261
8/10/2004,21261,21737,21261,21737,0,21737
8/11/2004,21736,21736,21411,21570,0,21570
8/12/2004,21574,21723,21484,21570,0,21570
8/13/2004,21570,21706,21307,21401,0,21401
8/16/2004,21404,21829,21361,21764,0,21764
8/17/2004,21767,22159,21767,22061,0,22061
8/18/2004,22059,22779,21898,22779,0,22779
8/19/2004,22779,23285,22772,22935,0,22935
8/20/2004,22935,23381,22919,23196,0,23196
8/23/2004,23205,23241,22773,22852,0,22852
8/24/2004,22863,23111,22743,22870,0,22870
8/25/2004,22870,23166,22745,23058,0,23058
8/26/2004,23047,23047,22479,22582,0,22582
8/27/2004,22583,22801,22504,22597,0,22597
8/30/2004,22600,22869,22316,22869,0,22869
8/31/2004,22886,23071,22685,22803,0,22803
9/1/2004,22803,22971,22363,22513,0,22513
9/2/2004,22516,22768,22267,22688,0,22688
9/3/2004,22688,22769,22378,22415,0,22415
9/6/2004,22416,22537,22416,22502,0,22502
9/8/2004,22508,22977,22508,22534,0,22534
9/9/2004,22536,22622,22071,22286,0,22286
9/10/2004,22276,22299,21846,21968,0,21968
9/13/2004,21970,22226,21739,21809,0,21809
9/14/2004,21810,22348,21741,22309,0,22309
9/15/2004,22310,22577,22213,22344,0,22344
9/16/2004,22346,22897,22346,22876,0,22876
9/17/2004,22876,23190,22876,23074,0,23074
9/20/2004,23079,23485,23078,23078,0,23078
9/21/2004,23078,23268,22916,23106,0,23106
9/22/2004,23106,23207,22697,22749,0,22749
9/23/2004,22749,23006,22749,22944,0,22944
9/24/2004,22944,23110,22892,22972,0,22972
9/27/2004,22981,22981,22733,22834,0,22834
9/28/2004,22834,23275,22593,23231,0,23231
9/29/2004,23230,23287,23069,23208,0,23208
9/30/2004,23210,23423,23183,23245,0,23245
10/1/2004,23246,23777,23246,23777,0,23777
10/4/2004,23784,24173,23784,24150,0,24150
10/5/2004,24150,24362,23946,24205,0,24205
10/6/2004,24205,24205,23899,24027,0,24027
10/7/2004,24014,24141,23814,24104,0,24104
10/8/2004,24120,24346,23914,23927,0,23927
10/11/2004,23928,24091,23921,23954,0,23954
10/13/2004,23953,24066,23068,23289,0,23289
10/14/2004,23287,23287,22865,22959,0,22959
10/15/2004,22961,23422,22961,23368,0,23368
10/18/2004,23368,23448,23021,23411,0,23411
10/19/2004,23411,23621,22887,22893,0,22893
10/20/2004,22893,22929,22565,22873,0,22873
10/21/2004,22873,23116,22779,23059,0,23059
10/22/2004,23061,23326,22692,22735,0,22735
10/25/2004,22735,22735,22390,22603,0,22603
10/26/2004,22603,22849,22557,22849,0,22849
10/27/2004,22861,23228,22783,23171,0,23171
10/28/2004,23171,23171,22826,22929,0,22929
10/29/2004,22945,23089,22877,23052,0,23052
11/1/2004,23050,23309,22941,23273,0,23273
11/3/2004,23275,23770,23275,23660,0,23660
11/4/2004,23660,23963,23629,23880,0,23880
11/5/2004,23864,24000,23499,23542,0,23542
11/8/2004,23542,23542,23072,23212,0,23212
11/9/2004,23213,23305,23022,23216,0,23216
11/10/2004,23223,23479,23223,23455,0,23455
11/11/2004,23457,23521,23192,23521,0,23521
11/12/2004,23524,24035,23524,24035,0,24035
11/16/2004,24035,24035,23698,23772,0,23772
11/17/2004,23772,24289,23772,24170,0,24170
11/18/2004,24167,24325,23845,24143,0,24143
11/19/2004,24147,24361,23848,24034,0,24034
11/22/2004,24034,24508,23839,24445,0,24445
11/23/2004,24446,24684,24290,24340,0,24340
11/24/2004,24339,24641,24339,24368,0,24368
11/25/2004,24372,24872,24372,24867,0,24867
11/26/2004,24867,25072,24756,24998,0,24998
11/29/2004,25000,25084,24653,24855,0,24855
11/30/2004,24855,25160,24736,25128,0,25128
12/1/2004,25129,25381,25118,25235,0,25235
12/2/2004,25235,25360,25057,25200,0,25200
12/3/2004,25218,25604,25218,25468,0,25468
12/6/2004,25474,25709,25430,25633,0,25633
12/7/2004,25632,25667,24945,24989,0,24989
12/8/2004,24988,25041,24615,24968,0,24968
12/9/2004,24970,25053,24452,24526,0,24526
12/10/2004,24530,24954,24494,24933,0,24933
12/13/2004,24933,25260,24867,25225,0,25225
12/14/2004,25226,25568,25226,25563,0,25563
12/15/2004,25568,25919,25363,25576,0,25576
12/16/2004,25561,25877,25543,25831,0,25831
12/17/2004,25835,25835,25474,25659,0,25659
12/20/2004,25661,25772,25456,25537,0,25537
12/21/2004,25537,25898,25465,25890,0,25890
12/22/2004,25892,26075,25713,25723,0,25723
12/23/2004,25719,25971,25618,25878,0,25878
12/27/2004,25862,26084,25862,25937,0,25937
12/28/2004,25937,26145,25919,26117,0,26117
12/29/2004,26117,26245,26091,26161,0,26161
12/30/2004,26171,26270,26108,26196,0,26196
1/3/2005,26193,26492,25671,25722,0,25722
1/4/2005,25722,25873,24791,24848,0,24848
1/5/2005,24859,25001,24523,24692,0,24692
1/6/2005,24695,24808,24250,24367,0,24367
1/7/2005,24376,24874,24376,24747,0,24747
1/10/2005,24747,24825,24086,24292,0,24292
1/11/2005,24295,24457,24127,24370,0,24370
1/12/2005,24370,24560,23983,24510,0,24510
1/13/2005,24523,24919,24523,24806,0,24806
1/14/2005,24802,24966,24481,24924,0,24924
1/17/2005,24924,25022,24515,24515,0,24515
1/18/2005,24515,24515,24019,24089,0,24089
1/19/2005,24091,24465,24091,24271,0,24271
1/20/2005,24271,24271,23534,23610,0,23610
1/21/2005,23618,24006,23609,23818,0,23818
1/24/2005,23819,24302,23813,24198,0,24198
1/26/2005,24207,24555,24207,24530,0,24530
1/27/2005,24529,24529,23869,24030,0,24030
1/28/2005,24006,24056,23595,23968,0,23968
1/31/2005,23970,24399,23970,24351,0,24351
2/1/2005,24392,24506,24073,24149,0,24149
2/2/2005,24150,24624,24139,24605,0,24605
2/3/2005,24606,24896,24548,24874,0,24874
2/4/2005,24874,25736,24818,25732,0,25732
2/9/2005,25733,26314,25733,26314,0,26314
2/10/2005,26314,26456,25882,26416,0,26416
2/11/2005,26414,26786,26132,26671,0,26671
2/14/2005,26660,26753,26321,26532,0,26532
2/15/2005,26532,26660,26212,26610,0,26610
2/16/2005,26611,26683,26312,26384,0,26384
2/17/2005,26385,27159,26385,27091,0,27091
2/18/2005,27086,27184,26707,26756,0,26756
2/21/2005,26730,27094,26698,26853,0,26853
2/22/2005,26856,27329,26620,26740,0,26740
2/23/2005,26746,27198,26746,27198,0,27198
2/24/2005,27198,28436,27198,28436,0,28436
2/25/2005,28429,28778,28178,28425,0,28425
2/28/2005,28423,28555,27799,28139,0,28139
3/1/2005,28135,28137,27643,27730,0,27730
3/2/2005,27730,28200,27498,28200,0,28200
3/3/2005,28204,28766,28204,28668,0,28668
3/4/2005,28676,29228,28676,29197,0,29197
3/7/2005,29464,29584,29183,29455,0,29455
3/8/2005,29452,29452,28883,29021,0,29021
3/9/2005,29018,29058,28381,28514,0,28514
3/10/2005,28511,28682,28049,28567,0,28567
3/11/2005,28567,28932,28008,28075,0,28075
3/14/2005,28075,28135,27715,28099,0,28099
3/15/2005,28107,28300,27455,27588,0,27588
3/16/2005,27587,27841,27260,27827,0,27827
3/17/2005,27824,28162,27319,28086,0,28086
3/18/2005,28088,28174,27498,27593,0,27593
3/21/2005,27587,27633,27214,27411,0,27411
3/22/2005,27419,27844,26480,26618,0,26618
3/23/2005,26613,26792,26131,26248,0,26248
3/24/2005,26267,26827,26267,26702,0,26702
3/28/2005,26705,26705,26224,26257,0,26257
3/29/2005,26259,26620,25761,25842,0,25842
3/30/2005,25861,26470,25861,26470,0,26470
3/31/2005,26471,26768,26259,26611,0,26611
4/1/2005,26612,27178,26612,26774,0,26774
4/4/2005,26770,26770,26204,26407,0,26407
